,Year,Teams,Points,Goals+,Goals-,index,short_name,nationality
1461,2017,Málaga CF,20,14,27,3582,Duda,Portugal
1462,2017,Málaga CF,20,14,27,5600,M. Villanueva,Venezuela
1463,2017,Málaga CF,20,14,27,8388,Javi Ontiveros,Spain
1464,2017,Málaga CF,20,14,27,9362,Y. En-Nesyri,Morocco
1465,2017,Málaga CF,20,14,27,11287,Kuki Zalazar,Spain
1466,2017,Málaga CF,20,14,27,12437,Aarón,Spain
1467,2017,Málaga CF,20,14,27,13055,Javi Jiménez,Spain
1468,2017,Málaga CF,20,14,27,14594,Joel Arimany,Spain
1469,2017,Málaga CF,20,14,27,16158,Samu Casado,Spain
1470,2017,Real Betis,60,35,31,342,Rubén Castro,Spain
1471,2017,Real Betis,60,35,31,495,Adán,Spain
1472,2017,Real Betis,60,35,31,570,Bruno,Spain
1473,2017,Real Betis,60,35,31,711,A. Sanabria,Paraguay
1474,2017,Real Betis,60,35,31,748,A. Mandi,Algeria
1475,2017,Real Betis,60,35,31,797,Petros,Brazil
1476,2017,Real Betis,60,35,31,824,Joaquín,Spain
1477,2017,Real Betis,60,35,31,940,C. Musonda,Belgium
1478,2017,Real Betis,60,35,31,949,Dani Ceballos,Spain
1479,2017,Real Betis,60,35,31,960,G. Pezzella,Argentina
1480,2017,Real Betis,60,35,31,1261,C. Piccini,Italy
1481,2017,Real Betis,60,35,31,1358,R. Zozulya,Ukraine
1482,2017,Real Betis,60,35,31,1379,J. Martin,France
1483,2017,Real Betis,60,35,31,1473,Cejudo,Spain
1484,2017,Real Betis,60,35,31,1760,F. Gutiérrez,Chile
1485,2017,Real Betis,60,35,31,2104,N. Leiva,Spain
1486,2017,Real Betis,60,35,31,2468,R. Donk,Netherlands
1487,2017,Real Betis,60,35,31,2711,D. Brasanac,Serbia
1488,2017,Real Betis,60,35,31,2777,Alex Martínez,Spain
1489,2017,Real Betis,60,35,31,3276,Alex Alegría,Spain
1490,2017,Real Betis,60,35,31,3936,Fabián,Spain
1491,2017,Real Betis,60,35,31,5125,Dani Giménez,Spain
1492,2017,Real Betis,60,35,31,5515,R. Durmisi,Denmark
1493,2017,Real Betis,60,35,31,8392,José Carlos,Spain
1494,2017,Real Betis,60,35,31,9546,De La Hoz,Spain
1495,2017,Real Betis,60,35,31,11399,Rafa Navarro,Spain
1496,2017,Real Betis,60,35,31,11661,Juanma,Spain
1497,2017,Real Betis,60,35,31,13562,J. Narváez,Colombia
1498,2017,Real Sociedad,49,47,29,193,G. Rulli,Argentina
1499,2017,Real Sociedad,49,47,29,289,Iñigo Martínez,Spain
1500,2017,Real Sociedad,49,47,29,357,C. Vela,Mexico
1501,2017,Real Sociedad,49,47,29,568,Canales,Spain
1502,2017,Real Sociedad,49,47,29,595,Illarramendi,Spain
1503,2017,Real Sociedad,49,47,29,652,Agirretxe,Spain
1504,2017,Real Sociedad,49,47,29,734,Willian José,Brazil
1505,2017,Real Sociedad,49,47,29,842,Xabi Prieto,Spain
1506,2017,Real Sociedad,49,47,29,882,Zurutuza,France
1507,2017,Real Sociedad,49,47,29,950,Oyarzabal,Spain
1508,2017,Real Sociedad,49,47,29,969,Rubén Pardo,Spain
1509,2017,Real Sociedad,49,47,29,1036,Yuri,Spain
1510,2017,Real Sociedad,49,47,29,1258,Aritz Elustondo,Spain
1511,2017,Real Sociedad,49,47,29,1489,Markel Bergara,Spain
1512,2017,Real Sociedad,49,47,29,1531,Mikel Gonzalez,Spain
1513,2017,Real Sociedad,49,47,29,1545,Granero,Spain
1514,2017,Real Sociedad,49,47,29,1671,Juanmi,Spain
1515,2017,Real Sociedad,49,47,29,2319,Raúl Navas,Spain
1516,2017,Real Sociedad,49,47,29,2675,Zaldúa,Spain
1517,2017,Real Sociedad,49,47,29,3335,Héctor,Spain
1518,2017,Real Sociedad,49,47,29,3685,Carlos Martínez,Spain
1519,2017,Real Sociedad,49,47,29,4045,Gaztañaga,Spain
1520,2017,Real Sociedad,49,47,29,4630,Concha,Spain
1521,2017,Real Sociedad,49,47,29,6770,Toño Ramirez,Spain
1522,2017,Real Sociedad,49,47,29,7315,Zubeldia,Spain
1523,2017,Real Sociedad,49,47,29,7429,P. Sisniega,Mexico
1524,2017,Real Sociedad,49,47,29,9375,Jon Bautista,Spain
1525,2017,Real Sociedad,49,47,29,10505,Merquelanz,Spain
1526,2017,Real Sociedad,49,47,29,10617,Sanz,Spain
1527,2017,Real Sociedad,49,47,29,10683,Bardaji,Spain
1528,2017,Real Sociedad,49,47,29,11432,Muguruza,Spain
1529,2017,Real Sociedad,49,47,29,13521,R. Le Normand,France
1530,2017,Real Sociedad,49,47,29,13660,Odriozola,Spain
1531,2017,Deportivo Alavés,47,21,23,1050,D. Torres,Colombia
1532,2017,Deportivo Alavés,47,21,23,1079,Z. Feddal,Morocco
1533,2017,Deportivo Alavés,47,21,23,1253,Camarasa,Spain
1534,2017,Deportivo Alavés,47,21,23,1264,Pacheco,Spain
1535,2017,Deportivo Alavés,47,21,23,1320,Deyverson,Brazil
1536,2017,Deportivo Alavés,47,21,23,1376,Laguardia,Spain
1537,2017,Deportivo Alavés,47,21,23,1830,Ibai Gómez,Spain
1538,2017,Deportivo Alavés,47,21,23,1872,Alexis,Spain
1539,2017,Deportivo Alavés,47,21,23,2162,A. Katai,Serbia
1540,2017,Deportivo Alavés,47,21,23,2208,A. Pantic,Serbia
1541,2017,Deportivo Alavés,47,21,23,2270,Raul García,Spain
1542,2017,Deportivo Alavés,47,21,23,2446,Manu García,Spain
1543,2017,Deportivo Alavés,47,21,23,2603,Marcos Llorente,Spain
1544,2017,Deportivo Alavés,47,21,23,2616,C. Espinoza,Argentina
1545,2017,Deportivo Alavés,47,21,23,2751,Kiko Femenía,Spain
1546,2017,Deportivo Alavés,47,21,23,2752,N. Krstičić,Serbia
1547,2017,Deportivo Alavés,47,21,23,3111,C. Santos,Venezuela
1548,2017,Deportivo Alavés,47,21,23,3678,Toquero,Spain
1549,2017,Deportivo Alavés,47,21,23,3951,Vigaray,Spain
1550,2017,Deportivo Alavés,47,21,23,4156,Edgar Méndez,Spain
1551,2017,Deportivo Alavés,47,21,23,4737,Rubén Sobrino,Spain
1552,2017,Deportivo Alavés,47,21,23,5481,Adrián Ortolá,Spain
1553,2017,Deportivo Alavés,47,21,23,6183,Manu Barreiro,Spain
1554,2017,Deportivo Alavés,47,21,23,7418,Manu García,Spain
1555,2017,Deportivo Alavés,47,21,23,8390,T. Hernández,France
1556,2017,Deportivo Alavés,47,21,23,10605,Sergio Llamas,Spain
1557,2017,Deportivo Alavés,47,21,23,11520,Einar Galilea,Spain
1558,2017,Deportivo Alavés,47,21,23,12943,Dani Iglesias,Spain
1559,2017,Deportivo Alavés,47,21,23,12977,Asier Benito,Spain
1560,2017,Deportivo Alavés,47,21,23,13494,Aritz Castro,Spain
1561,2017,UD Las Palmas,22,15,38,385,M. Lemos,Uruguay
1562,2017,UD Las Palmas,22,15,38,448,Jonathan Viera,Spain
1563,2017,UD Las Palmas,22,15,38,612,Roque Mesa,Spain
1564,2017,UD Las Palmas,22,15,38,670,K. Boateng,Ghana
1565,2017,UD Las Palmas,22,15,38,883,Javi Varas,Spain
1566,2017,UD Las Palmas,22,15,38,930,Vicente Gómez,Spain
1567,2017,UD Las Palmas,22,15,38,1028,Bigas,Spain
1568,2017,UD Las Palmas,22,15,38,1182,N. El Zhar,Morocco
1569,2017,UD Las Palmas,22,15,38,1360,Tana,Spain
1570,2017,UD Las Palmas,22,15,38,1368,Michel Macedo,Brazil
1571,2017,UD Las Palmas,22,15,38,1389,David Simón,Spain
1572,2017,UD Las Palmas,22,15,38,1471,David García,Spain
1573,2017,UD Las Palmas,22,15,38,1525,Aythami Artiles,Spain
1574,2017,UD Las Palmas,22,15,38,1698,M. Livaja,Croatia
1575,2017,UD Las Palmas,22,15,38,1726,S. Araujo,Argentina
1576,2017,UD Las Palmas,22,15,38,2517,Dani Castellano,Spain
1577,2017,UD Las Palmas,22,15,38,3090,Javi Castellano,Spain
1578,2017,UD Las Palmas,22,15,38,3424,Hernán,Spain
1579,2017,UD Las Palmas,22,15,38,3549,Hélder Lopes,Portugal
1580,2017,UD Las Palmas,22,15,38,3615,Momo,Spain
1581,2017,UD Las Palmas,22,15,38,4086,Raúl Lizoain,Spain
1582,2017,UD Las Palmas,22,15,38,4454,Montoro,Spain
1583,2017,UD Las Palmas,22,15,38,4925,Tyronne,Spain
1584,2017,UD Las Palmas,22,15,38,6704,Asdrúbal,Spain
1585,2017,UD Las Palmas,22,15,38,7348,M. García,Argentina
1586,2017,UD Las Palmas,22,15,38,9601,Alvaro Arencibia,Spain
1587,2017,UD Las Palmas,22,15,38,11378,R. Peña,Venezuela
1588,2017,UD Las Palmas,22,15,38,11401,José Artiles,Spain
1589,2017,UD Las Palmas,22,15,38,11446,Benito,Spain
1590,2017,UD Las Palmas,22,15,38,12156,Carlos González,Spain
1591,2017,UD Las Palmas,22,15,38,12375,Borja Herrera,Spain
1592,2017,UD Las Palmas,22,15,38,14743,David Ramírez,Spain
1593,2017,SD Eibar,51,26,19,721,G. Escalante,Argentina
1594,2017,SD Eibar,51,26,19,1042,Sergi Enrich,Spain
1595,2017,SD Eibar,51,26,19,1049,M. Dos Santos,Argentina
1596,2017,SD Eibar,51,26,19,1052,Dani García,Spain
1597,2017,SD Eibar,51,26,19,1162,Pedro León,Spain
1598,2017,SD Eibar,51,26,19,1301,F. Lejeune,France
1599,2017,SD Eibar,51,26,19,1322,Capa,Spain
1600,2017,SD Eibar,51,26,19,1398,Bebé,Portugal
1601,2017,SD Eibar,51,26,19,1474,Iván Ramis,Spain
1602,2017,SD Eibar,51,26,19,1697,David Juncà,Spain
1603,2017,SD Eibar,51,26,19,1831,Gálvez,Spain
1604,2017,SD Eibar,51,26,19,1954,Fran Rico,Spain
1605,2017,SD Eibar,51,26,19,1977,Adrián González,Spain
1606,2017,SD Eibar,51,26,19,2049,T. Inui,Japan
1607,2017,SD Eibar,51,26,19,2243,Rubén Peña,Spain
1608,2017,SD Eibar,51,26,19,2359,Riesgo,Spain
1609,2017,SD Eibar,51,26,19,2721,Luna,Spain
1610,2017,SD Eibar,51,26,19,2758,Kike,Spain
1611,2017,SD Eibar,51,26,19,2776,Jota,Spain
1612,2017,SD Eibar,51,26,19,3223,Nano,Spain
1613,2017,SD Eibar,51,26,19,3499,Yoel,Spain
1614,2017,SD Eibar,51,26,19,3815,Arbilla,Spain
1615,2017,SD Eibar,51,26,19,9338,Christian Rivera,Spain
1616,2017,SD Eibar,51,26,19,11555,Etxaburu,Spain
1617,2017,SD Eibar,51,26,19,14258,Amorrortu,Spain
1618,2017,SD Eibar,51,26,19,14604,Markel Areitio,Spain
1619,2017,RCD Espanyol,49,20,16,349,Diego López,Spain
1620,2017,RCD Espanyol,49,20,16,507,Roberto,Spain
1621,2017,RCD Espanyol,49,20,16,563,Leo Baptistao,Brazil
1622,2017,RCD Espanyol,49,20,16,627,M. Demichelis,Argentina
1623,2017,RCD Espanyol,49,20,16,636,Javi Fuego,Spain
1624,2017,RCD Espanyol,49,20,16,733,D. Reyes,Mexico
1625,2017,RCD Espanyol,49,20,16,830,Reyes,Spain
1626,2017,RCD Espanyol,49,20,16,854,Jurado,Spain
1627,2017,RCD Espanyol,49,20,16,888,F. Caicedo,Ecuador
1628,2017,RCD Espanyol,49,20,16,896,P. Diop,Senegal
1629,2017,RCD Espanyol,49,20,16,906,P. Piatti,Argentina
1630,2017,RCD Espanyol,49,20,16,927,H. Pérez,Paraguay
1631,2017,RCD Espanyol,49,20,16,973,Gerard Moreno,Spain
1632,2017,RCD Espanyol,49,20,16,1075,David López,Spain
1633,2017,RCD Espanyol,49,20,16,1211,Javi López,Spain
1634,2017,RCD Espanyol,49,20,16,1431,O. Duarte,Costa Rica
1635,2017,RCD Espanyol,49,20,16,1594,Victor Sánchez,Spain
1636,2017,RCD Espanyol,49,20,16,2137,Víctor Álvarez,Spain
1637,2017,RCD Espanyol,49,20,16,2691,Álvaro,Spain
1638,2017,RCD Espanyol,49,20,16,2964,Salva Sevilla,Spain
1639,2017,RCD Espanyol,49,20,16,3283,Rubén Duarte,Spain
1640,2017,RCD Espanyol,49,20,16,5509,Marc Roca,Spain
1641,2017,RCD Espanyol,49,20,16,7346,Lluis López,Spain
1642,2017,RCD Espanyol,49,20,16,9403,M. Latour,France
1643,2017,RCD Espanyol,49,20,16,9743,Rufo,Spain
1644,2017,RCD Espanyol,49,20,16,10434,Andrés Prieto,Spain
1645,2017,RCD Espanyol,49,20,16,11437,Marc Navarro,Spain
1646,2017,RCD Espanyol,49,20,16,12218,Aarón Martín,Spain
1647,2017,Getafe CF,55,26,13,1937,M. Lacen,Algeria
1648,2017,Getafe CF,55,26,13,2020,Guaita,Spain
1649,2017,Getafe CF,55,26,13,2047,D. Suárez,Uruguay
1650,2017,Getafe CF,55,26,13,2218,Dani Pacheco,Spain
1651,2017,Getafe CF,55,26,13,2378,D. Díaz,Argentina
1652,2017,Getafe CF,55,26,13,2392,A. Faurlín,Argentina
1653,2017,Getafe CF,55,26,13,2798,Juan Cala,Spain
1654,2017,Getafe CF,55,26,13,2807,S. Šćepović,Serbia
1655,2017,Getafe CF,55,26,13,2955,Jorge Molina,Spain
1656,2017,Getafe CF,55,26,13,3007,David Fuster,Spain
1657,2017,Getafe CF,55,26,13,3073,F. Kadir,Algeria
1658,2017,Getafe CF,55,26,13,3486,N. Gorosito,Argentina
1659,2017,Getafe CF,55,26,13,3526,Portillo,Spain
1660,2017,Getafe CF,55,26,13,3658,Molinero,Spain
1661,2017,Getafe CF,55,26,13,3752,Kike Sola,Spain
1662,2017,Getafe CF,55,26,13,4435,J. van den Bergh,Germany
1663,2017,Getafe CF,55,26,13,4461,A. Yoda,France
1664,2017,Getafe CF,55,26,13,4571,F. Castillón,Argentina
1665,2017,Getafe CF,55,26,13,4663,E. Buendía,Argentina
1666,2017,Getafe CF,55,26,13,4849,P. Anton,Romania
1667,2017,Getafe CF,55,26,13,6172,Alberto,Spain
1668,2017,Getafe CF,55,26,13,6654,R. Feltscher,Venezuela
1669,2017,Getafe CF,55,26,13,10575,Álvaro Jiménez,Spain
1670,2017,Getafe CF,55,26,13,11484,Miguel Ángel,Spain
1671,2017,Getafe CF,55,26,13,11656,Calderón,Spain
1672,2017,Getafe CF,55,26,13,14396,David Gil,Spain
1673,2017,Getafe CF,55,26,13,14840,Pepelu,Spain
1674,2017,Real Madrid,76,54,20,0,Cristiano Ronaldo,Portugal
1675,2017,Real Madrid,76,54,20,7,G. Bale,Wales
1676,2017,Real Madrid,76,54,20,13,Sergio Ramos,Spain
1677,2017,Real Madrid,76,54,20,15,L. Modrić,Croatia
1678,2017,Real Madrid,76,54,20,19,T. Kroos,Germany
1679,2017,Real Madrid,76,54,20,23,Pepe,Portugal
1680,2017,Real Madrid,76,54,20,30,J. Rodríguez,Colombia
1681,2017,Real Madrid,76,54,20,37,K. Benzema,France
1682,2017,Real Madrid,76,54,20,57,Marcelo,Brazil
1683,2017,Real Madrid,76,54,20,82,K. Navas,Costa Rica
1684,2017,Real Madrid,76,54,20,83,R. Varane,France
1685,2017,Real Madrid,76,54,20,89,Isco,Spain
1686,2017,Real Madrid,76,54,20,140,Carvajal,Spain
1687,2017,Real Madrid,76,54,20,199,Casemiro,Brazil
1688,2017,Real Madrid,76,54,20,205,Morata,Spain
1689,2017,Real Madrid,76,54,20,271,Marco Asensio,Spain
1690,2017,Real Madrid,76,54,20,302,Lucas Vázquez,Spain
1691,2017,Real Madrid,76,54,20,422,Danilo,Brazil
1692,2017,Real Madrid,76,54,20,484,Fábio Coentrão,Portugal
1693,2017,Real Madrid,76,54,20,548,M. Kovačić,Croatia
1694,2017,Real Madrid,76,54,20,679,Kiko Casilla,Spain
1695,2017,Real Madrid,76,54,20,792,Nacho Fernández,Spain
1696,2017,Real Madrid,76,54,20,2279,Lucas Silva,Brazil
1697,2017,Real Madrid,76,54,20,3950,Mariano,Dominican Republic
1698,2017,Real Madrid,76,54,20,4626,M. Ødegaard,Norway
1699,2017,Real Madrid,76,54,20,7307,Aleix Febas,Spain
1700,2017,Real Madrid,76,54,20,7316,S. Díaz,Paraguay
1701,2017,Real Madrid,76,54,20,8478,E. Fernández,France
1702,2017,Real Madrid,76,54,20,9358,P. Lienhart,Austria
1703,2017,Real Madrid,76,54,20,9511,N. Vergos,Greece
1704,2017,Real Madrid,76,54,20,9564,Rubén Yáñez,Spain
1705,2017,Real Madrid,76,54,20,10425,A. Hakimi,Morocco
1706,2017,Real Madrid,76,54,20,12171,Álvaro Tejero,Spain
1707,2017,Villarreal CF,61,35,22,135,M. Musacchio,Argentina
1708,2017,Villarreal CF,61,35,22,180,Bruno,Spain
1709,2017,Villarreal CF,61,35,22,287,C. Bakambu,DR Congo
1710,2017,Villarreal CF,61,35,22,304,Sergio Asenjo,Spain
1711,2017,Villarreal CF,61,35,22,326,Víctor Ruíz,Spain
1712,2017,Villarreal CF,61,35,22,390,Samu Castillejo,Spain
1713,2017,Villarreal CF,61,35,22,404,Manu Trigueros,Spain
1714,2017,Villarreal CF,61,35,22,410,Mario Gaspar,Spain
1715,2017,Villarreal CF,61,35,22,441,J. dos Santos,Mexico
1716,2017,Villarreal CF,61,35,22,443,Alexandre Pato,Brazil
1717,2017,Villarreal CF,61,35,22,468,Soldado,Spain
1718,2017,Villarreal CF,61,35,22,579,R. Soriano,Italy
1719,2017,Villarreal CF,61,35,22,587,D. Cheryshev,Russia
1720,2017,Villarreal CF,61,35,22,592,A. N'Diaye,Senegal
1721,2017,Villarreal CF,61,35,22,700,Jaume Costa,Spain
1722,2017,Villarreal CF,61,35,22,775,N. Sansone,Italy
1723,2017,Villarreal CF,61,35,22,1045,Álvaro,Spain
1724,2017,Villarreal CF,61,35,22,1092,D. Bonera,Italy
1725,2017,Villarreal CF,61,35,22,1177,A. Rukavina,Serbia
1726,2017,Villarreal CF,61,35,22,1468,M. Barbosa,Argentina
1727,2017,Villarreal CF,61,35,22,1472,Andrés Fernández,Spain
1728,2017,Villarreal CF,61,35,22,1541,B. Jokič,Slovenia
1729,2017,Villarreal CF,61,35,22,2103,R. Borré,Colombia
1730,2017,Villarreal CF,61,35,22,2309,José Ángel,Spain
1731,2017,Villarreal CF,61,35,22,3920,L. Suárez,Argentina
1732,2017,Villarreal CF,61,35,22,6353,Aitor,Spain
1733,2017,Villarreal CF,61,35,22,6354,Rodri,Spain
1734,2017,Villarreal CF,61,35,22,6691,Edgar Ié,Portugal
1735,2017,Villarreal CF,61,35,22,8496,A. Doffo,Argentina
1736,2017,Villarreal CF,61,35,22,9459,F. Acosta,Uruguay
1737,2017,Villarreal CF,61,35,22,10478,Mario González,Spain
1738,2017,Villarreal CF,61,35,22,11463,Cantero,Spain
1739,2017,Villarreal CF,61,35,22,12848,Miguelón,Spain
1740,2017,Atlético Madrid,79,30,8,17,A. Griezmann,France
1741,2017,Atlético Madrid,79,30,8,28,D. Godín,Uruguay
1742,2017,Atlético Madrid,79,30,8,31,J. Oblak,Slovenia
1743,2017,Atlético Madrid,79,30,8,72,Filipe Luís,Brazil
1744,2017,Atlético Madrid,79,30,8,79,N. Gaitán,Argentina
1745,2017,Atlético Madrid,79,30,8,88,Koke,Spain
1746,2017,Atlético Madrid,79,30,8,134,J. Giménez,Uruguay
1747,2017,Atlético Madrid,79,30,8,159,Juanfran,Spain
1748,2017,Atlético Madrid,79,30,8,172,K. Gameiro,France
1749,2017,Atlético Madrid,79,30,8,198,Y. Carrasco,Belgium
1750,2017,Atlético Madrid,79,30,8,207,S. Savić,Montenegro
1751,2017,Atlético Madrid,79,30,8,239,Gabi,Spain
1752,2017,Atlético Madrid,79,30,8,331,Tiago,Portugal
1753,2017,Atlético Madrid,79,30,8,339,Fernando Torres,Spain
1754,2017,Atlético Madrid,79,30,8,340,Moyá,Spain
1755,2017,Atlético Madrid,79,30,8,363,A. Fernández,Argentina
1756,2017,Atlético Madrid,79,30,8,384,Saúl,Spain
1757,2017,Atlético Madrid,79,30,8,525,A. Correa,Argentina
1758,2017,Atlético Madrid,79,30,8,572,S. Vrsaljko,Croatia
1759,2017,Atlético Madrid,79,30,8,1548,A. Cerci,Italy
1760,2017,Atlético Madrid,79,30,8,1640,L. Hernández,France
1761,2017,Atlético Madrid,79,30,8,1681,Thomas,Ghana
1762,2017,Atlético Madrid,79,30,8,4659,André Moreira,Portugal
1763,2017,Atlético Madrid,79,30,8,8363,Caio Henrique,Brazil
1764,2017,Atlético Madrid,79,30,8,10559,Bernabé,Spain
1765,2017,Atlético Madrid,79,30,8,12207,Borja González,Spain
1766,2017,Atlético Madrid,79,30,8,12322,Juan Moreno,Spain
1767,2017,Atlético Madrid,79,30,8,12849,Roberto Núñez,Spain
1768,2017,Atlético Madrid,79,30,8,13147,Álex García,Spain
1769,2018,Real Betis,50,25,26,348,R. Boudebouz,Algeria
1770,2018,Real Betis,50,25,26,376,Adán,Spain
1771,2018,Real Betis,50,25,26,481,A. Guardado,Mexico
1772,2018,Real Betis,50,25,26,696,A. Sanabria,Paraguay
1773,2018,Real Betis,50,25,26,725,A. Mandi,Algeria
1774,2018,Real Betis,50,25,26,801,Joaquín,Spain
1775,2018,Real Betis,50,25,26,836,Javi García,Spain
1776,2018,Real Betis,50,25,26,952,Jordi Amat,Spain
1777,2018,Real Betis,50,25,26,1023,J. Campbell,Costa Rica
1778,2018,Real Betis,50,25,26,1062,Cristian Tello,Spain
1779,2018,Real Betis,50,25,26,1067,Z. Feddal,Morocco
1780,2018,Real Betis,50,25,26,1186,Sergio León,Spain
1781,2018,Real Betis,50,25,26,1232,Camarasa,Spain
1782,2018,Real Betis,50,25,26,2669,R. Durmisi,Denmark
1783,2018,Real Betis,50,25,26,3312,N. Leiva,Spain
1784,2018,Real Betis,50,25,26,3740,Barragán,Spain
1785,2018,Real Betis,50,25,26,4888,Rafa Navarro,Spain
1786,2018,Real Betis,50,25,26,4907,Fabián,Spain
1787,2018,Real Betis,50,25,26,5004,A. Toşca,Romania
1788,2018,Real Betis,50,25,26,5311,Dani Giménez,Spain
1789,2018,Real Betis,50,25,26,9914,Francis,Spain
1790,2018,Real Betis,50,25,26,11869,Pedro,Spain
1791,2018,Real Betis,50,25,26,11987,J. Narváez,Colombia
1792,2018,Real Betis,50,25,26,14315,Nil Coch,Spain
1793,2018,Girona FC,37,17,28,1060,Timor,Spain
1794,2018,Girona FC,37,17,28,1078,Iraizoz,Spain
1795,2018,Girona FC,37,17,28,1164,C. Stuani,Uruguay
1796,2018,Girona FC,37,17,28,1252,Marc Muniesa,Spain
1797,2018,Girona FC,37,17,28,1297,Portu,Spain
1798,2018,Girona FC,37,17,28,1357,B. Espinosa,Colombia
1799,2018,Girona FC,37,17,28,1952,Alcalá,Spain
1800,2018,Girona FC,37,17,28,2090,Ramalho,Spain
1801,2018,Girona FC,37,17,28,2098,Pere Pons,Spain
1802,2018,Girona FC,37,17,28,2150,Juanpe,Spain
1803,2018,Girona FC,37,17,28,2188,Carles Planas,Spain
1804,2018,Girona FC,37,17,28,2606,Douglas Luiz,Brazil
1805,2018,Girona FC,37,17,28,2772,O. Kayode,Nigeria
1806,2018,Girona FC,37,17,28,2804,Borja García,Spain
1807,2018,Girona FC,37,17,28,3234,Granell,Spain
1808,2018,Girona FC,37,17,28,3274,Pablo Maffeo,Spain
1809,2018,Girona FC,37,17,28,3313,M. Moreno,Colombia
1810,2018,Girona FC,37,17,28,4201,Y. Bounou,Morocco
1811,2018,Girona FC,37,17,28,4671,Aday Benítez,Spain
1812,2018,Girona FC,37,17,28,4823,Aleix García,Spain
1813,2018,Girona FC,37,17,28,4985,F. Boulaya,Algeria
1814,2018,Girona FC,37,17,28,5137,J. Mojica,Colombia
1815,2018,Girona FC,37,17,28,5815,M. Olunga,Kenya
1816,2018,Girona FC,37,17,28,7395,Eloi Amagat,Spain
1817,2018,Girona FC,37,17,28,7646,José Suarez,Spain
1818,2018,Girona FC,37,17,28,7696,Paik Seung Ho,Korea Republic
1819,2018,Girona FC,37,17,28,10749,K. Soni,Cameroon
1820,2018,Girona FC,37,17,28,12764,Sergi Álamo,Spain
1821,2018,Girona FC,37,17,28,15387,Y. Andzouana,DR Congo
1822,2018,FC Barcelona,87,51,17,1,L. Messi,Argentina
1823,2018,FC Barcelona,87,51,17,4,L. Suárez,Uruguay
1824,2018,FC Barcelona,87,51,17,37,Piqué,Spain
1825,2018,FC Barcelona,87,51,17,40,I. Rakitić,Croatia
1826,2018,FC Barcelona,87,51,17,66,Sergio Busquets,Spain
1827,2018,FC Barcelona,87,51,17,70,M. ter Stegen,Germany
1828,2018,FC Barcelona,87,51,17,86,Jordi Alba,Spain
1829,2018,FC Barcelona,87,51,17,127,O. Dembélé,France
1830,2018,FC Barcelona,87,51,17,136,S. Umtiti,France
1831,2018,FC Barcelona,87,51,17,165,J. Mascherano,Argentina
1832,2018,FC Barcelona,87,51,17,201,Deulofeu,Spain
1833,2018,FC Barcelona,87,51,17,205,André Gomes,Portugal
1834,2018,FC Barcelona,87,51,17,247,A. Turan,Turkey
1835,2018,FC Barcelona,87,51,17,311,Nélson Semedo,Portugal
1836,2018,FC Barcelona,87,51,17,313,Sergi Roberto,Spain
1837,2018,FC Barcelona,87,51,17,314,Rafinha,Brazil
1838,2018,FC Barcelona,87,51,17,341,J. Cillessen,Netherlands
1839,2018,FC Barcelona,87,51,17,383,Paulinho,Brazil
1840,2018,FC Barcelona,87,51,17,395,Denis Suárez,Spain
1841,2018,FC Barcelona,87,51,17,538,Paco Alcácer,Spain
1842,2018,FC Barcelona,87,51,17,543,L. Digne,France
1843,2018,FC Barcelona,87,51,17,828,T. Vermaelen,Belgium
1844,2018,FC Barcelona,87,51,17,1551,Aleix Vidal,Spain
1845,2018,FC Barcelona,87,51,17,4892,Adrián Ortolá,Spain
1846,2018,RC Celta Vigo,41,31,25,194,Iago Aspas,Spain
1847,2018,RC Celta Vigo,41,31,25,422,Hugo Mallo,Spain
1848,2018,RC Celta Vigo,41,31,25,475,G. Cabral,Argentina
1849,2018,RC Celta Vigo,41,31,25,483,D. Wass,Denmark
1850,2018,RC Celta Vigo,41,31,25,515,P. Hernández,Chile
1851,2018,RC Celta Vigo,41,31,25,732,N. Radoja,Serbia
1852,2018,RC Celta Vigo,41,31,25,735,J. Guidetti,Sweden
1853,2018,RC Celta Vigo,41,31,25,764,Fontàs,Spain
1854,2018,RC Celta Vigo,41,31,25,941,Sergi Gómez,Spain
1855,2018,RC Celta Vigo,41,31,25,959,Jonny,Spain
1856,2018,RC Celta Vigo,41,31,25,1024,Jozabed,Spain
1857,2018,RC Celta Vigo,41,31,25,1114,Sergio,Spain
1858,2018,RC Celta Vigo,41,31,25,1156,F. Roncaglia,Argentina
1859,2018,RC Celta Vigo,41,31,25,1600,Rubén Blanco,Spain
1860,2018,RC Celta Vigo,41,31,25,2052,P. Sisto,Denmark
1861,2018,RC Celta Vigo,41,31,25,2658,M. Gómez,Uruguay
1862,2018,RC Celta Vigo,41,31,25,4807,E. Mor,Turkey
1863,2018,RC Celta Vigo,41,31,25,5736,S. Lobotka,Slovakia
1864,2018,RC Celta Vigo,41,31,25,7667,A. Hjulsager,Denmark
1865,2018,RC Celta Vigo,41,31,25,8687,Brais Méndez,Spain
1866,2018,RC Celta Vigo,41,31,25,8758,D. Dražić,Serbia
1867,2018,RC Celta Vigo,41,31,25,8810,Tià Sastre,Spain
1868,2018,RC Celta Vigo,41,31,25,9828,Robert Costa,Spain
1869,2018,RC Celta Vigo,41,31,25,9850,Diego Alende,Spain
1870,2018,RC Celta Vigo,41,31,25,10006,Kevin,Spain
1871,2018,RC Celta Vigo,41,31,25,10036,Dani Sotres,Spain
