,Year,Teams,Points,Goals+,Goals-,index,short_name,nationality
1615,2017,Burnley,54,16,17,16403,T. Olomowewe,Nigeria
1616,2017,Burnley,54,16,17,16614,F. Yao,Ivory Coast
1617,2017,Burnley,54,16,17,16707,C. Hill,England
1618,2017,Burnley,54,16,17,16735,T. Aghayere,Spain
1619,2017,Leicester City,47,25,22,63,R. Mahrez,Algeria
1620,2017,Leicester City,47,25,22,189,I. Slimani,Algeria
1621,2017,Leicester City,47,25,22,267,J. Vardy,England
1622,2017,Leicester City,47,25,22,303,K. Schmeichel,Denmark
1623,2017,Leicester City,47,25,22,319,R. Zieler,Germany
1624,2017,Leicester City,47,25,22,417,D. Drinkwater,England
1625,2017,Leicester City,47,25,22,460,R. Huth,Germany
1626,2017,Leicester City,47,25,22,629,W. Morgan,Jamaica
1627,2017,Leicester City,47,25,22,735,N. Mendy,France
1628,2017,Leicester City,47,25,22,736,A. Musa,Nigeria
1629,2017,Leicester City,47,25,22,815,Luís Hernández,Spain
1630,2017,Leicester City,47,25,22,1110,C. Fuchs,Austria
1631,2017,Leicester City,47,25,22,1210,S. Okazaki,Japan
1632,2017,Leicester City,47,25,22,1402,M. Albrighton,England
1633,2017,Leicester City,47,25,22,1650,D. Amartey,Ghana
1634,2017,Leicester City,47,25,22,1991,Y. Benalouane,Tunisia
1635,2017,Leicester City,47,25,22,2425,L. Ulloa,Argentina
1636,2017,Leicester City,47,25,22,2439,D. Simpson,England
1637,2017,Leicester City,47,25,22,3502,A. King,Wales
1638,2017,Leicester City,47,25,22,3622,M. Wasilewski,Poland
1639,2017,Leicester City,47,25,22,3904,B. Kapustka,Poland
1640,2017,Leicester City,47,25,22,4007,J. Schlupp,Ghana
1641,2017,Leicester City,47,25,22,4629,D. Gray,England
1642,2017,Leicester City,47,25,22,5705,M. James,England
1643,2017,Leicester City,47,25,22,6369,B. Chilwell,England
1644,2017,Leicester City,47,25,22,8840,B. Hamer,England
1645,2017,Leicester City,47,25,22,15035,A. Muskwe,England
1646,2017,Leicester City,47,25,22,15365,D. Iversen,Denmark
1647,2017,Leicester City,47,25,22,15383,Raúl Uche,Spain
1648,2017,Leicester City,47,25,22,15716,D. Johnson,England
1649,2017,Leicester City,47,25,22,15735,E. Moore,England
1650,2017,Leicester City,47,25,22,15769,H. Barnes,England
1651,2017,Leicester City,47,25,22,16047,L. Ndukwu,England
1652,2017,Liverpool,75,45,10,61,Coutinho,Brazil
1653,2017,Liverpool,75,45,10,117,D. Sturridge,England
1654,2017,Liverpool,75,45,10,202,L. Karius,Germany
1655,2017,Liverpool,75,45,10,206,Roberto Firmino,Brazil
1656,2017,Liverpool,75,45,10,216,D. Lovren,Croatia
1657,2017,Liverpool,75,45,10,217,J. Matip,Cameroon
1658,2017,Liverpool,75,45,10,222,M. Sakho,France
1659,2017,Liverpool,75,45,10,285,N. Clyne,England
1660,2017,Liverpool,75,45,10,293,G. Wijnaldum,Netherlands
1661,2017,Liverpool,75,45,10,306,J. Henderson,England
1662,2017,Liverpool,75,45,10,346,J. Milner,England
1663,2017,Liverpool,75,45,10,370,A. Lallana,England
1664,2017,Liverpool,75,45,10,394,E. Can,Germany
1665,2017,Liverpool,75,45,10,489,Lucas Leiva,Brazil
1666,2017,Liverpool,75,45,10,549,S. Mané,Senegal
1667,2017,Liverpool,75,45,10,632,R. Klavan,Estonia
1668,2017,Liverpool,75,45,10,728,D. Origi,Belgium
1669,2017,Liverpool,75,45,10,887,S. Mignolet,Belgium
1670,2017,Liverpool,75,45,10,962,D. Ings,England
1671,2017,Liverpool,75,45,10,989,Alberto Moreno,Spain
1672,2017,Liverpool,75,45,10,1761,Ilori,Portugal
1673,2017,Liverpool,75,45,10,2884,A. Manninger,Austria
1674,2017,Liverpool,75,45,10,3215,K. Stewart,England
1675,2017,Liverpool,75,45,10,3903,M. Grujić,Serbia
1676,2017,Liverpool,75,45,10,4639,C. Brannagan,England
1677,2017,Liverpool,75,45,10,5467,J. Gomez,England
1678,2017,Liverpool,75,45,10,6370,T. Alexander-Arnold,England
1679,2017,Liverpool,75,45,10,10322,S. Ojo,England
1680,2017,Liverpool,75,45,10,13455,C. Masterson,Republic of Ireland
1681,2017,Liverpool,75,45,10,14114,J. Maguire,England
1682,2017,Liverpool,75,45,10,14165,J. Williams,Wales
1683,2017,Liverpool,75,45,10,14734,Pedro Chirivella,Spain
1684,2017,Liverpool,75,45,10,15427,C. Randall,England
1685,2017,Stoke City,33,20,30,192,J. Butland,England
1686,2017,Stoke City,33,20,30,204,X. Shaqiri,Switzerland
1687,2017,Stoke City,33,20,30,209,Bojan,Spain
1688,2017,Stoke City,33,20,30,261,M. Arnautović,Austria
1689,2017,Stoke City,33,20,30,323,W. Bony,Ivory Coast
1690,2017,Stoke City,33,20,30,358,R. Shawcross,England
1691,2017,Stoke City,33,20,30,552,G. Imbula,France
1692,2017,Stoke City,33,20,30,648,I. Afellay,Netherlands
1693,2017,Stoke City,33,20,30,755,B. Martins Indi,Netherlands
1694,2017,Stoke City,33,20,30,910,M. Diouf,Senegal
1695,2017,Stoke City,33,20,30,1037,J. Allen,Wales
1696,2017,Stoke City,33,20,30,1105,G. Johnson,England
1697,2017,Stoke City,33,20,30,1139,G. Whelan,Republic of Ireland
1698,2017,Stoke City,33,20,30,1192,G. Cameron,United States
1699,2017,Stoke City,33,20,30,1275,Marc Muniesa,Spain
1700,2017,Stoke City,33,20,30,1444,P. Crouch,England
1701,2017,Stoke City,33,20,30,1487,C. Adam,Scotland
1702,2017,Stoke City,33,20,30,1521,S. Ireland,Republic of Ireland
1703,2017,Stoke City,33,20,30,1550,E. Pieters,Netherlands
1704,2017,Stoke City,33,20,30,1842,S. Given,Republic of Ireland
1705,2017,Stoke City,33,20,30,1877,J. Walters,Republic of Ireland
1706,2017,Stoke City,33,20,30,2978,P. Bardsley,Scotland
1707,2017,Stoke City,33,20,30,3924,R. Sobhi,Egypt
1708,2017,Stoke City,33,20,30,8974,L. Grant,England
1709,2017,Stoke City,33,20,30,10651,J. Haugaard,Denmark
1710,2017,Stoke City,33,20,30,11359,J. Taylor,England
1711,2017,Stoke City,33,20,30,11803,Dionatan Teixeira,Slovakia
1712,2017,Stoke City,33,20,30,12194,O. Shenton,England
1713,2017,Stoke City,33,20,30,12250,D. Bachmann,Austria
1714,2017,Stoke City,33,20,30,13642,E. Lecygne,France
1715,2017,Stoke City,33,20,30,14081,L. Edwards,England
1716,2017,Stoke City,33,20,30,14112,Sergio Molina,Spain
1717,2017,Stoke City,33,20,30,15481,D. Telford,England
1718,2017,Swansea City,33,17,24,262,G. Sigurðsson,Iceland
1719,2017,Swansea City,33,17,24,400,Borja Bastón,Spain
1720,2017,Swansea City,33,17,24,478,L. Fabiański,Poland
1721,2017,Swansea City,33,17,24,653,Llorente,Spain
1722,2017,Swansea City,33,17,24,691,J. Montero,Ecuador
1723,2017,Swansea City,33,17,24,706,F. Fernández,Argentina
1724,2017,Swansea City,33,17,24,781,J. Cork,England
1725,2017,Swansea City,33,17,24,799,Ki Sung Yueng,Korea Republic
1726,2017,Swansea City,33,17,24,1111,L. Britton,England
1727,2017,Swansea City,33,17,24,1159,N. Dyer,England
1728,2017,Swansea City,33,17,24,1278,Jordi Amat,Spain
1729,2017,Swansea City,33,17,24,1407,L. Fer,Netherlands
1730,2017,Swansea City,33,17,24,1447,W. Routledge,England
1731,2017,Swansea City,33,17,24,1485,Àngel Rangel,Spain
1732,2017,Swansea City,33,17,24,1655,M. Barrow,Gambia
1733,2017,Swansea City,33,17,24,1737,M. van der Hoorn,Netherlands
1734,2017,Swansea City,33,17,24,1814,K. Naughton,England
1735,2017,Swansea City,33,17,24,1951,N. Taylor,Wales
1736,2017,Swansea City,33,17,24,2343,G. Tremmel,Germany
1737,2017,Swansea City,33,17,24,2802,K. Nordfeldt,Sweden
1738,2017,Swansea City,33,17,24,4642,S. Kingsley,Scotland
1739,2017,Swansea City,33,17,24,6374,A. Mawson,England
1740,2017,Swansea City,33,17,24,6595,M. Birighitti,Australia
1741,2017,Swansea City,33,17,24,10448,J. Fulton,Scotland
1742,2017,Swansea City,33,17,24,12122,O. McBurnie,Scotland
1743,2017,Swansea City,33,17,24,13453,T. Reid,England
1744,2017,Swansea City,33,17,24,13620,A. Bray,England
1745,2017,Swansea City,33,17,24,14067,A. Lewis,Wales
1746,2017,Swansea City,33,17,24,14174,O. Jones,Wales
1747,2017,Swansea City,33,17,24,14248,B. Biabi,Scotland
1748,2017,Swansea City,33,17,24,14596,D. James,England
1749,2017,Swansea City,33,17,24,15018,T. Dyson,Wales
1750,2017,Swansea City,33,17,24,16155,G. Byers,Scotland
1751,2017,Huddersfield Town,37,16,25,1351,A. Mooy,Australia
1752,2017,Huddersfield Town,37,16,25,2864,C. Löwe,Germany
1753,2017,Huddersfield Town,37,16,25,4139,C. Schindler,Germany
1754,2017,Huddersfield Town,37,16,25,4143,N. Wells,Bermuda
1755,2017,Huddersfield Town,37,16,25,4436,J. Hogg,England
1756,2017,Huddersfield Town,37,16,25,4812,I. Paurević,Croatia
1757,2017,Huddersfield Town,37,16,25,5071,D. Whitehead,England
1758,2017,Huddersfield Town,37,16,25,5723,E. Kachunga,Germany
1759,2017,Huddersfield Town,37,16,25,5880,S. Scannell,Republic of Ireland
1760,2017,Huddersfield Town,37,16,25,6352,K. Palmer,England
1761,2017,Huddersfield Town,37,16,25,6678,T. Smith,England
1762,2017,Huddersfield Town,37,16,25,6766,R. van La Parra,Netherlands
1763,2017,Huddersfield Town,37,16,25,6902,M. Hudson,England
1764,2017,Huddersfield Town,37,16,25,6973,M. Cranie,England
1765,2017,Huddersfield Town,37,16,25,7374,J. Payne,England
1766,2017,Huddersfield Town,37,16,25,7561,J. Lolley,England
1767,2017,Huddersfield Town,37,16,25,7673,H. Bunn,England
1768,2017,Huddersfield Town,37,16,25,7757,M. Hefele,Germany
1769,2017,Huddersfield Town,37,16,25,8515,D. Ward,Wales
1770,2017,Huddersfield Town,37,16,25,10988,J. Murphy,Republic of Ireland
1771,2017,Huddersfield Town,37,16,25,12128,P. Billing,Denmark
1772,2017,Huddersfield Town,37,16,25,12223,T. Holmes-Dennis,England
1773,2017,Huddersfield Town,37,16,25,12278,J. Gorenc-Stankovic,Slovenia
1774,2017,Huddersfield Town,37,16,25,15729,J. Hanson,England
1775,2017,Huddersfield Town,37,16,25,15741,R. Pyke,England
1776,2017,Huddersfield Town,37,16,25,15773,J. Coleman,England
1777,2017,Huddersfield Town,37,16,25,15784,F. Horsfall,England
1778,2017,Huddersfield Town,37,16,25,16413,R. Coughlan,Republic of Ireland
1779,2017,Huddersfield Town,37,16,25,16695,R. Booty,England
1780,2017,Huddersfield Town,37,16,25,16922,L. Coddington,England
1781,2017,Tottenham Hotspur,77,40,16,27,H. Lloris,France
1782,2017,Tottenham Hotspur,77,40,16,67,T. Alderweireld,Belgium
1783,2017,Tottenham Hotspur,77,40,16,85,H. Kane,England
1784,2017,Tottenham Hotspur,77,40,16,87,C. Eriksen,Denmark
1785,2017,Tottenham Hotspur,77,40,16,170,J. Vertonghen,Belgium
1786,2017,Tottenham Hotspur,77,40,16,247,M. Dembélé,Belgium
1787,2017,Tottenham Hotspur,77,40,16,284,E. Lamela,Argentina
1788,2017,Tottenham Hotspur,77,40,16,296,K. Walker,England
1789,2017,Tottenham Hotspur,77,40,16,382,D. Alli,England
1790,2017,Tottenham Hotspur,77,40,16,428,D. Rose,England
1791,2017,Tottenham Hotspur,77,40,16,459,M. Vorm,Netherlands
1792,2017,Tottenham Hotspur,77,40,16,505,M. Sissoko,France
1793,2017,Tottenham Hotspur,77,40,16,565,K. Wimmer,Austria
1794,2017,Tottenham Hotspur,77,40,16,716,E. Dier,England
1795,2017,Tottenham Hotspur,77,40,16,731,V. Janssen,Netherlands
1796,2017,Tottenham Hotspur,77,40,16,742,G. Nkoudou,France
1797,2017,Tottenham Hotspur,77,40,16,751,V. Wanyama,Kenya
1798,2017,Tottenham Hotspur,77,40,16,756,H. Son,Korea Republic
1799,2017,Tottenham Hotspur,77,40,16,761,B. Davies,Wales
1800,2017,Tottenham Hotspur,77,40,16,1014,K. Trippier,England
1801,2017,Tottenham Hotspur,77,40,16,2656,Pau López,Spain
1802,2017,Tottenham Hotspur,77,40,16,3334,T. Carroll,England
1803,2017,Tottenham Hotspur,77,40,16,4619,J. Onomah,England
1804,2017,Tottenham Hotspur,77,40,16,10413,H. Winks,England
1805,2017,Tottenham Hotspur,77,40,16,12117,C. Carter-Vickers,United States
1806,2017,Tottenham Hotspur,77,40,16,13471,S. Harrison,England
1807,2017,Tottenham Hotspur,77,40,16,14519,M. Edwards,England
1808,2017,Tottenham Hotspur,77,40,16,14543,K. Walker-Peters,England
1809,2017,Tottenham Hotspur,77,40,16,14646,L. Amos,England
1810,2017,Tottenham Hotspur,77,40,16,14662,C. Ogilvie,England
1811,2017,Tottenham Hotspur,77,40,16,15067,C. Maghoma,England
1812,2017,Tottenham Hotspur,77,40,16,15441,A. Walkes,England
1813,2017,Tottenham Hotspur,77,40,16,16584,H. Voss,England
1814,2017,Manchester City,100,61,14,12,S. Agüero,Argentina
1815,2017,Manchester City,100,61,14,18,K. De Bruyne,Belgium
1816,2017,Manchester City,100,61,14,38,David Silva,Spain
1817,2017,Manchester City,100,61,14,49,V. Kompany,Belgium
1818,2017,Manchester City,100,61,14,65,I. Gündoğan,Germany
1819,2017,Manchester City,100,61,14,76,C. Bravo,Chile
1820,2017,Manchester City,100,61,14,80,N. Otamendi,Argentina
1821,2017,Manchester City,100,61,14,108,Y. Touré,Ivory Coast
1822,2017,Manchester City,100,61,14,188,Nolito,Spain
1823,2017,Manchester City,100,61,14,196,R. Sterling,England
1824,2017,Manchester City,100,61,14,237,P. Zabaleta,Argentina
1825,2017,Manchester City,100,61,14,248,B. Sagna,France
1826,2017,Manchester City,100,61,14,345,Fernandinho,Brazil
1827,2017,Manchester City,100,61,14,467,Jesús Navas,Spain
1828,2017,Manchester City,100,61,14,471,G. Clichy,France
1829,2017,Manchester City,100,61,14,527,L. Sané,Germany
1830,2017,Manchester City,100,61,14,687,Fernando,Brazil
1831,2017,Manchester City,100,61,14,689,A. Kolarov,Serbia
1832,2017,Manchester City,100,61,14,710,J. Stones,England
1833,2017,Manchester City,100,61,14,782,F. Delph,England
1834,2017,Manchester City,100,61,14,836,W. Caballero,Argentina
1835,2017,Manchester City,100,61,14,2078,K. Iheanacho,Nigeria
1836,2017,Manchester City,100,61,14,8365,T. Ambrose,France
1837,2017,Manchester City,100,61,14,9339,Pablo Maffeo,Spain
1838,2017,Manchester City,100,61,14,9352,Angeliño,Spain
1839,2017,Manchester City,100,61,14,9367,A. Gunn,England
1840,2017,Manchester City,100,61,14,10320,Brahim Díaz,Spain
1841,2017,Manchester City,100,61,14,11269,Aleix García,Spain
1842,2017,Manchester City,100,61,14,12784,C. Humphreys-Grant,England
1843,2017,Manchester City,100,61,14,12874,I. Lawlor,Republic of Ireland
1844,2017,Manchester City,100,61,14,13445,W. Patching,England
1845,2017,Manchester City,100,61,14,13508,A. Nemane,France
1846,2017,Manchester City,100,61,14,14076,T. Adarabioyo,England
1847,2017,West Ham United,42,24,26,58,D. Payet,France
1848,2017,West Ham United,42,24,26,424,S. Zaza,Italy
1849,2017,West Ham United,42,24,26,444,A. Ogbonna,Italy
1850,2017,West Ham United,42,24,26,445,S. Feghouli,Algeria
1851,2017,West Ham United,42,24,26,490,W. Reid,New Zealand
1852,2017,West Ham United,42,24,26,491,A. Ayew,Ghana
1853,2017,West Ham United,42,24,26,519,Adrián,Spain
1854,2017,West Ham United,42,24,26,542,M. Lanzini,Argentina
1855,2017,West Ham United,42,24,26,551,G. Töre,Turkey
1856,2017,West Ham United,42,24,26,801,H. Nordtveit,Norway
1857,2017,West Ham United,42,24,26,848,M. Noble,England
1858,2017,West Ham United,42,24,26,901,A. Carroll,England
1859,2017,West Ham United,42,24,26,981,J. Calleri,Argentina
1860,2017,West Ham United,42,24,26,1015,C. Kouyaté,Senegal
1861,2017,West Ham United,42,24,26,1327,Pedro Obiang,Spain
1862,2017,West Ham United,42,24,26,1370,A. Cresswell,England
1863,2017,West Ham United,42,24,26,1374,D. Sakho,Senegal
1864,2017,West Ham United,42,24,26,1410,M. Antonio,England
1865,2017,West Ham United,42,24,26,1440,J. Collins,Wales
1866,2017,West Ham United,42,24,26,1475,Arbeloa,Spain
1867,2017,West Ham United,42,24,26,1684,A. Masuaku,France
1868,2017,West Ham United,42,24,26,2440,D. Randolph,Republic of Ireland
1869,2017,West Ham United,42,24,26,2648,S. Byram,England
1870,2017,West Ham United,42,24,26,4623,E. Fernandes,Switzerland
1871,2017,West Ham United,42,24,26,8360,R. Oxford,England
1872,2017,West Ham United,42,24,26,8399,A. Fletcher,England
1873,2017,West Ham United,42,24,26,12855,Toni Martínez,Spain
1874,2017,West Ham United,42,24,26,13905,R. Spiegel,Switzerland
1875,2017,West Ham United,42,24,26,14682,M. Browne,England
1876,2017,West Ham United,42,24,26,14705,D. Parfitt-Williams,Bermuda
1877,2017,West Ham United,42,24,26,14996,V. Neufville,England
1878,2017,West Ham United,42,24,26,15445,D. Rice,Republic of Ireland
1879,2017,West Ham United,42,24,26,16639,M. Makasi,England
1880,2018,Manchester United,66,33,25,6,De Gea,Spain
1881,2018,Manchester United,66,33,25,24,Z. Ibrahimović,Sweden
1882,2018,Manchester United,66,33,25,33,P. Pogba,France
1883,2018,Manchester United,66,33,25,45,R. Lukaku,Belgium
1884,2018,Manchester United,66,33,25,89,H. Mkhitaryan,Armenia
1885,2018,Manchester United,66,33,25,97,E. Bailly,Ivory Coast
1886,2018,Manchester United,66,33,25,118,Juan Mata,Spain
1887,2018,Manchester United,66,33,25,125,Ander Herrera,Spain
1888,2018,Manchester United,66,33,25,173,A. Valencia,Ecuador
1889,2018,Manchester United,66,33,25,192,N. Matić,Serbia
1890,2018,Manchester United,66,33,25,199,A. Martial,France
1891,2018,Manchester United,66,33,25,240,M. Rojo,Argentina
1892,2018,Manchester United,66,33,25,350,C. Smalling,England
1893,2018,Manchester United,66,33,25,392,M. Rashford,England
1894,2018,Manchester United,66,33,25,435,M. Darmian,Italy
1895,2018,Manchester United,66,33,25,442,D. Blind,Netherlands
1896,2018,Manchester United,66,33,25,449,M. Carrick,England
1897,2018,Manchester United,66,33,25,486,S. Romero,Argentina
1898,2018,Manchester United,66,33,25,536,V. Lindelöf,Sweden
1899,2018,Manchester United,66,33,25,550,L. Shaw,England
1900,2018,Manchester United,66,33,25,609,P. Jones,England
1901,2018,Manchester United,66,33,25,656,M. Fellaini,Belgium
1902,2018,Manchester United,66,33,25,775,J. Lingard,England
1903,2018,Manchester United,66,33,25,1823,A. Young,England
1904,2018,Manchester United,66,33,25,2613,A. Tuanzebe,England
1905,2018,Manchester United,66,33,25,3987,Joel Pereira,Portugal
1906,2018,Manchester United,66,33,25,5838,J. Wilson,England
1907,2018,Manchester United,66,33,25,8702,J. Riley,England
1908,2018,Manchester United,66,33,25,10764,D. Mitchell,England
1909,2018,Manchester United,66,33,25,11763,A. Gomes,England
1910,2018,Manchester United,66,33,25,11782,C. Gribbin,England
1911,2018,Manchester United,66,33,25,11793,Z. Dearnley,England
1912,2018,Manchester United,66,33,25,11845,S. McTominay,Scotland
1913,2018,Bournemouth,45,30,25,264,A. Begović,Bosnia Herzegovina
1914,2018,Bournemouth,45,30,25,451,J. Defoe,England
1915,2018,Bournemouth,45,30,25,986,J. King,Norway
1916,2018,Bournemouth,45,30,25,987,S. Cook,England
1917,2018,Bournemouth,45,30,25,1050,H. Arter,Republic of Ireland
1918,2018,Bournemouth,45,30,25,1076,A. Boruc,Poland
1919,2018,Bournemouth,45,30,25,1400,S. Francis,England
1920,2018,Bournemouth,45,30,25,1587,N. Aké,Netherlands
1921,2018,Bournemouth,45,30,25,1675,C. Wilson,England
1922,2018,Bournemouth,45,30,25,1880,C. Daniels,England
1923,2018,Bournemouth,45,30,25,1889,A. Surman,England
1924,2018,Bournemouth,45,30,25,2126,B. Afobe,DR Congo
1925,2018,Bournemouth,45,30,25,2665,R. Fraser,Scotland
1926,2018,Bournemouth,45,30,25,2799,A. Smith,England
1927,2018,Bournemouth,45,30,25,3018,A. Federici,Australia
1928,2018,Bournemouth,45,30,25,3023,M. Pugh,England
1929,2018,Bournemouth,45,30,25,3106,D. Gosling,England
1930,2018,Bournemouth,45,30,25,3143,J. Stanislas,England
1931,2018,Bournemouth,45,30,25,3988,L. Cook,England
1932,2018,Bournemouth,45,30,25,4025,J. Ibe,England
1933,2018,Bournemouth,45,30,25,4077,T. Mings,England
1934,2018,Bournemouth,45,30,25,5764,L. Mousset,France
1935,2018,Bournemouth,45,30,25,7617,E. Hyndman,United States
1936,2018,Bournemouth,45,30,25,7669,C. Mahoney,England
1937,2018,Bournemouth,45,30,25,8329,R. Wiggins,Wales
1938,2018,Bournemouth,45,30,25,9877,B. Smith,Australia
1939,2018,Bournemouth,45,30,25,12731,M. Butcher,England
1940,2018,Bournemouth,45,30,25,13449,A. Ramsdale,England
1941,2018,Bournemouth,45,30,25,14157,J. Simpson,England
1942,2018,Bournemouth,45,30,25,14798,C. Jordan,England
1943,2018,Bournemouth,45,30,25,15474,T. Cordner,England
1944,2018,Bournemouth,45,30,25,16403,J. Holmes,Australia
1945,2018,Bournemouth,45,30,25,16704,P. O'Flaherty,England
1946,2018,Fulham,26,22,36,1011,T. Cairney,Scotland
1947,2018,Fulham,26,22,36,1049,Rui Fonte,Portugal
1948,2018,Fulham,26,22,36,1605,Rafa Soares,Portugal
1949,2018,Fulham,26,22,36,2125,T. Kalas,Czech Republic
1950,2018,Fulham,26,22,36,2174,S. Johansen,Norway
1951,2018,Fulham,26,22,36,2196,N. Kebano,DR Congo
1952,2018,Fulham,26,22,36,2452,Y. Mollo,France
1953,2018,Fulham,26,22,36,2472,F. Ayité,Togo
1954,2018,Fulham,26,22,36,2717,Lucas Piazon,Brazil
1955,2018,Fulham,26,22,36,3054,K. McDonald,Scotland
1956,2018,Fulham,26,22,36,3373,I. Cissé,Belgium
1957,2018,Fulham,26,22,36,3471,O. Norwood,Northern Ireland
1958,2018,Fulham,26,22,36,3818,D. Odoi,Belgium
1959,2018,Fulham,26,22,36,4504,M. Madl,Austria
1960,2018,Fulham,26,22,36,5552,T. Ream,United States
1961,2018,Fulham,26,22,36,5772,A. Kamara,France
1962,2018,Fulham,26,22,36,5938,R. Fredericks,England
1963,2018,Fulham,26,22,36,6793,M. Bettinelli,England
1964,2018,Fulham,26,22,36,7099,D. Button,England
1965,2018,Fulham,26,22,36,7596,R. Sessegnon,England
1966,2018,Fulham,26,22,36,7599,S. Ojo,England
1967,2018,Fulham,26,22,36,7701,J. Graham,England
1968,2018,Fulham,26,22,36,7855,Marcelo Djaló,Spain
1969,2018,Fulham,26,22,36,9823,G. Williams,Wales
1970,2018,Fulham,26,22,36,11132,S. Kavanagh,Republic of Ireland
1971,2018,Fulham,26,22,36,14916,S. Humphrys,England
1972,2018,Fulham,26,22,36,15795,M. Kaït,Estonia
1973,2018,Fulham,26,22,36,16090,L. de la Torre,United States
1974,2018,Fulham,26,22,36,16134,A. Edun,England
1975,2018,Fulham,26,22,36,17395,S. Sessegnon,England
1976,2018,Huddersfield Town,16,10,31,1010,A. Mooy,Australia
1977,2018,Huddersfield Town,16,10,31,1247,S. Mounié,Benin
1978,2018,Huddersfield Town,16,10,31,1694,M. Jørgensen,Denmark
1979,2018,Huddersfield Town,16,10,31,1749,J. Lössl,Denmark
1980,2018,Huddersfield Town,16,10,31,2189,T. Ince,England
1981,2018,Huddersfield Town,16,10,31,2449,J. Hogg,England
1982,2018,Huddersfield Town,16,10,31,2552,L. Depoitre,Belgium
1983,2018,Huddersfield Town,16,10,31,2812,C. Schindler,Germany
1984,2018,Huddersfield Town,16,10,31,2933,R. Green,England
1985,2018,Huddersfield Town,16,10,31,3190,C. Löwe,Germany
1986,2018,Huddersfield Town,16,10,31,3352,F. Hadergjonaj,Switzerland
1987,2018,Huddersfield Town,16,10,31,3446,T. Smith,England
1988,2018,Huddersfield Town,16,10,31,3480,E. Kachunga,DR Congo
1989,2018,Huddersfield Town,16,10,31,4016,K. Palmer,England
1990,2018,Huddersfield Town,16,10,31,4275,S. Malone,England
1991,2018,Huddersfield Town,16,10,31,4667,D. Williams,United States
1992,2018,Huddersfield Town,16,10,31,5184,M. Hefele,Germany
1993,2018,Huddersfield Town,16,10,31,6154,R. van La Parra,Netherlands
1994,2018,Huddersfield Town,16,10,31,7055,C. Quaner,Germany
1995,2018,Huddersfield Town,16,10,31,7221,M. Cranie,England
1996,2018,Huddersfield Town,16,10,31,7609,P. Billing,Denmark
1997,2018,Huddersfield Town,16,10,31,9328,D. Whitehead,England
1998,2018,Huddersfield Town,16,10,31,10236,J. Lolley,England
1999,2018,Huddersfield Town,16,10,31,10820,A. Sabiri,Morocco
2000,2018,Huddersfield Town,16,10,31,12723,J. Gorenc Stanković,Slovenia
2001,2018,Huddersfield Town,16,10,31,14205,J. Coleman,England
2002,2018,Huddersfield Town,16,10,31,15844,D. Cogill,England
2003,2018,Huddersfield Town,16,10,31,16690,T. Ryan,Republic of Ireland
2004,2018,Huddersfield Town,16,10,31,16886,R. Schofield,England
2005,2018,Huddersfield Town,16,10,31,16906,R. Edmonds-Green,England
2006,2018,Huddersfield Town,16,10,31,16919,D. Kane,Republic of Ireland
2007,2018,Huddersfield Town,16,10,31,17017,R. Booty,England
2008,2018,Huddersfield Town,16,10,31,17144,J. Boyle,England
2009,2018,Newcastle United,45,24,25,559,F. Lejeune,France
2010,2018,Newcastle United,45,24,25,966,J. Shelvey,England
2011,2018,Newcastle United,45,24,25,1001,H. Saivet,Senegal
2012,2018,Newcastle United,45,24,25,1259,C. Mbemba,DR Congo
2013,2018,Newcastle United,45,24,25,1260,Manquillo,Spain
2014,2018,Newcastle United,45,24,25,1353,C. Clark,Republic of Ireland
2015,2018,Newcastle United,45,24,25,1441,Jesús Gámez,Spain
2016,2018,Newcastle United,45,24,25,1667,A. Mitrović,Serbia
2017,2018,Newcastle United,45,24,25,1718,C. Atsu,Ghana
2018,2018,Newcastle United,45,24,25,1719,D. Gayle,England
2019,2018,Newcastle United,45,24,25,1750,Joselu,Spain
2020,2018,Newcastle United,45,24,25,1930,M. Ritchie,Scotland
2021,2018,Newcastle United,45,24,25,2048,Merino,Spain
2022,2018,Newcastle United,45,24,25,2079,Ayoze Pérez,Spain
2023,2018,Newcastle United,45,24,25,2662,J. Lascelles,England
2024,2018,Newcastle United,45,24,25,2670,D. Yedlin,United States
2025,2018,Newcastle United,45,24,25,2848,J. Colback,England
2026,2018,Newcastle United,45,24,25,3132,M. Diamé,Senegal
2027,2018,Newcastle United,45,24,25,3358,R. Aarons,England
2028,2018,Newcastle United,45,24,25,4047,I. Hayden,England
2029,2018,Newcastle United,45,24,25,4194,P. Dummett,Wales
2030,2018,Newcastle United,45,24,25,4497,R. Elliot,Republic of Ireland
2031,2018,Newcastle United,45,24,25,4871,J. Murphy,England
2032,2018,Newcastle United,45,24,25,5011,M. Haïdara,France
2033,2018,Newcastle United,45,24,25,5052,K. Darlow,England
2034,2018,Newcastle United,45,24,25,11055,C. Good,Australia
2035,2018,Newcastle United,45,24,25,12680,F. Woodman,England
2036,2018,Newcastle United,45,24,25,12872,M. Gillesphey,England
2037,2018,Newcastle United,45,24,25,12933,J. Sterry,England
2038,2018,Newcastle United,45,24,25,13515,D. Barlaser,Turkey
2039,2018,Newcastle United,45,24,25,13552,L. Gibson,England
2040,2018,Newcastle United,45,24,25,13767,L. Smith,England
2041,2018,Newcastle United,45,24,25,16260,Y. Ben El-Mhanni,England
2042,2018,Watford,50,26,28,275,O. Karnezis,Greece
