,Year,Teams,Points,Goals+,Goals-,index,short_name,nationality
2722,2019,Lecce,25,19,26,9320,F. Cosenza,Italy
2723,2019,Lecce,25,19,26,9856,S. Palombi,Italy
2724,2019,Lecce,25,19,26,10005,J. Petriccione,Italy
2725,2019,Lecce,25,19,26,10403,M. Mancosu,Italy
2726,2019,Lecce,25,19,26,10466,L. Di Matteo,Italy
2727,2019,Lecce,25,19,26,10538,M. Scavone,Italy
2728,2019,Lecce,25,19,26,11636,G. Torromino,Italy
2729,2019,Lecce,25,19,26,12553,F. Lepore,Italy
2730,2019,Lecce,25,19,26,12557,A. Marino,Italy
2731,2019,Lecce,25,19,26,12589,M. Armellino,Italy
2732,2019,Lecce,25,19,26,13441,A. Arrigoni,Italy
2733,2019,Lecce,25,19,26,13444,A. Tabanelli,Italy
2734,2019,Lecce,25,19,26,14488,M. Bleve,Italy
2735,2019,Lecce,25,19,26,15575,D. Riccardi,Italy
2736,2019,Lecce,25,19,26,16501,R. Tsonev,Bulgaria
2737,2019,Lecce,25,19,26,17130,E. Dubickas,Lithuania
2738,2019,Lecce,25,19,26,17756,J. Milli,Italy
2739,2019,Sassuolo Calcio,32,28,22,274,A. Consigli,Italy
2740,2019,Sassuolo Calcio,32,28,22,375,K. Boateng,Ghana
2741,2019,Sassuolo Calcio,32,28,22,764,D. Berardi,Italy
2742,2019,Sassuolo Calcio,32,28,22,1330,K. Babacar,Senegal
2743,2019,Sassuolo Calcio,32,28,22,1368,F. Di Francesco,Italy
2744,2019,Sassuolo Calcio,32,28,22,1438,F. Magnanelli,Italy
2745,2019,Sassuolo Calcio,32,28,22,1617,M. Locatelli,Italy
2746,2019,Sassuolo Calcio,32,28,22,1658,Marlon,Brazil
2747,2019,Sassuolo Calcio,32,28,22,1705,A. Duncan,Ghana
2748,2019,Sassuolo Calcio,32,28,22,1727,G. Ferrari,Italy
2749,2019,Sassuolo Calcio,32,28,22,1730,M. Lemos,Uruguay
2750,2019,Sassuolo Calcio,32,28,22,2201,Pol Lirola,Spain
2751,2019,Sassuolo Calcio,32,28,22,2259,F. Đuričić,Serbia
2752,2019,Sassuolo Calcio,32,28,22,2706,S. Sensi,Italy
2753,2019,Sassuolo Calcio,32,28,22,2802,M. Trotta,Italy
2754,2019,Sassuolo Calcio,32,28,22,3655,A. Matri,Italy
2755,2019,Sassuolo Calcio,32,28,22,3663,F. Peluso,Italy
2756,2019,Sassuolo Calcio,32,28,22,3941,J. Boga,Ivory Coast
2757,2019,Sassuolo Calcio,32,28,22,4019,C. Adjapong,Italy
2758,2019,Sassuolo Calcio,32,28,22,4315,G. Pegolo,Italy
2759,2019,Sassuolo Calcio,32,28,22,4683,E. Brignola,Italy
2760,2019,Sassuolo Calcio,32,28,22,5099,M. Bourabia,France
2761,2019,Sassuolo Calcio,32,28,22,5580,Rogério,Brazil
2762,2019,Sassuolo Calcio,32,28,22,7803,C. Dell'Orco,Italy
2763,2019,Sassuolo Calcio,32,28,22,9918,G. Magnani,Italy
2764,2019,Sassuolo Calcio,32,28,22,12700,J. Odgaard,Denmark
2765,2019,Sassuolo Calcio,32,28,22,16567,G. Satalino,Italy
2766,2019,Napoli,39,17,18,40,L. Insigne,Italy
2767,2019,Napoli,39,17,18,43,K. Koulibaly,Senegal
2768,2019,Napoli,39,17,18,48,M. Hamšík,Slovakia
2769,2019,Napoli,39,17,18,50,D. Mertens,Belgium
2770,2019,Napoli,39,17,18,137,Raúl Albiol,Spain
2771,2019,Napoli,39,17,18,150,José Callejón,Spain
2772,2019,Napoli,39,17,18,310,Allan,Brazil
2773,2019,Napoli,39,17,18,333,E. Hysaj,Albania
2774,2019,Napoli,39,17,18,334,Fabián,Spain
2775,2019,Napoli,39,17,18,357,F. Ghoulam,Algeria
2776,2019,Napoli,39,17,18,397,S. Verdi,Italy
2777,2019,Napoli,39,17,18,407,A. Milik,Poland
2778,2019,Napoli,39,17,18,408,P. Zieliński,Poland
2779,2019,Napoli,39,17,18,662,O. Karnezis,Greece
2780,2019,Napoli,39,17,18,784,N. Maksimović,Serbia
2781,2019,Napoli,39,17,18,821,Mário Rui,Portugal
2782,2019,Napoli,39,17,18,878,D. Ospina,Colombia
2783,2019,Napoli,39,17,18,937,V. Chiricheş,Romania
2784,2019,Napoli,39,17,18,955,A. Diawara,Guinea
2785,2019,Napoli,39,17,18,1263,M. Rog,Croatia
2786,2019,Napoli,39,17,18,1401,K. Malcuit,France
2787,2019,Napoli,39,17,18,1607,A. Meret,Italy
2788,2019,Napoli,39,17,18,1858,A. Younes,Germany
2789,2019,Napoli,39,17,18,2632,A. Ounas,Algeria
2790,2019,Napoli,39,17,18,4751,S. Luperto,Italy
2791,2019,Brescia,16,13,25,2062,A. Donnarumma,Italy
2792,2019,Brescia,16,13,25,3576,D. Gastaldello,Italy
2793,2019,Brescia,16,13,25,5103,S. Romagnoli,Italy
2794,2019,Brescia,16,13,25,5106,L. Tremolada,Italy
2795,2019,Brescia,16,13,25,5624,L. Morosini,Italy
2796,2019,Brescia,16,13,25,5725,D. Bisoli,Italy
2797,2019,Brescia,16,13,25,5954,E. Torregrossa,Italy
2798,2019,Brescia,16,13,25,6629,S. Minelli,Italy
2799,2019,Brescia,16,13,25,6839,S. Sabelli,Italy
2800,2019,Brescia,16,13,25,7145,E. Alfonso,Italy
2801,2019,Brescia,49,56,57,7739,A. Martinelli,Switzerland
2802,2019,Brescia,49,51,48,7893,Felipe Curcio,Brazil
2803,2019,Brescia,45,37,51,8593,S. Tonali,Italy
2804,2019,Brescia,45,52,56,8619,N. Spalek,Slovakia
2805,2019,Brescia,70,77,51,8627,E. Ndoj,Albania
2806,2019,Brescia,42,48,65,8785,A. Matějů,Czech Republic
2807,2019,Brescia,20,27,70,8893,F. Ferrari,Italy
2808,2019,Brescia,40,46,68,8999,E. Lancini,Italy
2809,2019,Brescia,49,47,51,9920,I. Rondanini,Italy
2810,2019,Brescia,82,81,36,10180,L. Miracoli,Italy
2811,2019,Brescia,47,52,65,10558,A. Longhi,Italy
2812,2019,Brescia,66,63,46,11280,J. Dall'Oglio,Italy
2813,2019,Brescia,83,76,43,11927,L. Andrenacci,Italy
2814,2019,Brescia,78,79,42,12904,A. Semprini,Italy
2815,2019,Brescia,78,98,48,13617,M. Cortesi,Italy
2816,2019,Brescia,39,47,73,13756,L. Carillo,Italy
2817,2019,Brescia,35,52,85,13761,A. Cistana,Italy
2818,2019,Brescia,51,69,63,14228,M. Viviani,Italy
2819,2019,Brescia,62,61,50,14317,M. Belkheir,Algeria
2820,2019,Brescia,25,35,79,14416,P. Bastianello,Italy
